*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 21 2024 21:50:18
*************************************************
parsing config file: /home/shichen/os/compile-time-prefetcher-classification/ChampSim/config/pythia.ini

trace_0 /home/shichen/os/compile-time-prefetcher-classification/ChampSim/traces/459.GemsFDTD-1491B.champsimtrace.xz
Heartbeat CPU  0 instructions:   43000003 cycles:   18967813 heartbeat IPC: 2.26696 cumulative IPC: 2.26700 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   19408828 heartbeat IPC: 2.26749 cumulative IPC: 2.26701 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  0 instructions:   45000002 cycles:   19849886 heartbeat IPC: 2.26728 cumulative IPC: 2.26702 (Simulation time: 0 hr 1 min 42 sec) 
Heartbeat CPU  0 instructions:   46000003 cycles:   20290908 heartbeat IPC: 2.26746 cumulative IPC: 2.26703 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  0 instructions:   47000001 cycles:   20731902 heartbeat IPC: 2.26760 cumulative IPC: 2.26704 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   21173020 heartbeat IPC: 2.26696 cumulative IPC: 2.26704 (Simulation time: 0 hr 1 min 49 sec) 
Heartbeat CPU  0 instructions:   49000001 cycles:   21614223 heartbeat IPC: 2.26653 cumulative IPC: 2.26703 (Simulation time: 0 hr 1 min 51 sec) 
Heartbeat CPU  0 instructions:   50000003 cycles:   22055403 heartbeat IPC: 2.26665 cumulative IPC: 2.26702 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  0 instructions:   51000002 cycles:   22496394 heartbeat IPC: 2.26762 cumulative IPC: 2.26703 (Simulation time: 0 hr 1 min 56 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   22937589 heartbeat IPC: 2.26657 cumulative IPC: 2.26702 (Simulation time: 0 hr 1 min 58 sec) 
Heartbeat CPU  0 instructions:   53000001 cycles:   23378599 heartbeat IPC: 2.26752 cumulative IPC: 2.26703 (Simulation time: 0 hr 2 min 0 sec) 
Heartbeat CPU  0 instructions:   54000002 cycles:   23819624 heartbeat IPC: 2.26745 cumulative IPC: 2.26704 (Simulation time: 0 hr 2 min 3 sec) 
Heartbeat CPU  0 instructions:   55000002 cycles:   24260701 heartbeat IPC: 2.26718 cumulative IPC: 2.26704 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   24701965 heartbeat IPC: 2.26621 cumulative IPC: 2.26703 (Simulation time: 0 hr 2 min 7 sec) 
Heartbeat CPU  0 instructions:   57000000 cycles:   25143260 heartbeat IPC: 2.26606 cumulative IPC: 2.26701 (Simulation time: 0 hr 2 min 10 sec) 
Heartbeat CPU  0 instructions:   58000003 cycles:   25584283 heartbeat IPC: 2.26746 cumulative IPC: 2.26702 (Simulation time: 0 hr 2 min 12 sec) 
Heartbeat CPU  0 instructions:   59000001 cycles:   26025490 heartbeat IPC: 2.26651 cumulative IPC: 2.26701 (Simulation time: 0 hr 2 min 14 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   26466379 heartbeat IPC: 2.26814 cumulative IPC: 2.26703 (Simulation time: 0 hr 2 min 16 sec) 
Heartbeat CPU  0 instructions:   61000001 cycles:   26907505 heartbeat IPC: 2.26693 cumulative IPC: 2.26703 (Simulation time: 0 hr 2 min 19 sec) 
Heartbeat CPU  0 instructions:   62000001 cycles:   27348525 heartbeat IPC: 2.26747 cumulative IPC: 2.26703 (Simulation time: 0 hr 2 min 21 sec) 
Heartbeat CPU  0 instructions:   63000002 cycles:   27789685 heartbeat IPC: 2.26675 cumulative IPC: 2.26703 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   28230877 heartbeat IPC: 2.26658 cumulative IPC: 2.26702 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  0 instructions:   65000003 cycles:   28672022 heartbeat IPC: 2.26684 cumulative IPC: 2.26702 (Simulation time: 0 hr 2 min 28 sec) 
Heartbeat CPU  0 instructions:   66000002 cycles:   29112969 heartbeat IPC: 2.26784 cumulative IPC: 2.26703 (Simulation time: 0 hr 2 min 30 sec) 
Heartbeat CPU  0 instructions:   67000001 cycles:   29553972 heartbeat IPC: 2.26756 cumulative IPC: 2.26704 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   29995009 heartbeat IPC: 2.26738 cumulative IPC: 2.26704 (Simulation time: 0 hr 2 min 35 sec) 
Heartbeat CPU  0 instructions:   69000000 cycles:   30435985 heartbeat IPC: 2.26770 cumulative IPC: 2.26705 (Simulation time: 0 hr 2 min 37 sec) 
Heartbeat CPU  0 instructions:   70000001 cycles:   30877047 heartbeat IPC: 2.26726 cumulative IPC: 2.26706 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  0 instructions:   71000000 cycles:   31318269 heartbeat IPC: 2.26643 cumulative IPC: 2.26705 (Simulation time: 0 hr 2 min 41 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   31759493 heartbeat IPC: 2.26642 cumulative IPC: 2.26704 (Simulation time: 0 hr 2 min 44 sec) 
Heartbeat CPU  0 instructions:   73000003 cycles:   32200519 heartbeat IPC: 2.26745 cumulative IPC: 2.26704 (Simulation time: 0 hr 2 min 46 sec) 
Heartbeat CPU  0 instructions:   74000001 cycles:   32641590 heartbeat IPC: 2.26720 cumulative IPC: 2.26705 (Simulation time: 0 hr 2 min 48 sec) 
Heartbeat CPU  0 instructions:   75000000 cycles:   33082628 heartbeat IPC: 2.26738 cumulative IPC: 2.26705 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   33523592 heartbeat IPC: 2.26776 cumulative IPC: 2.26706 (Simulation time: 0 hr 2 min 53 sec) 
Heartbeat CPU  0 instructions:   77000003 cycles:   33964627 heartbeat IPC: 2.26740 cumulative IPC: 2.26706 (Simulation time: 0 hr 2 min 55 sec) 
Heartbeat CPU  0 instructions:   78000002 cycles:   34405823 heartbeat IPC: 2.26656 cumulative IPC: 2.26706 (Simulation time: 0 hr 2 min 57 sec) 
Heartbeat CPU  0 instructions:   79000003 cycles:   34847018 heartbeat IPC: 2.26657 cumulative IPC: 2.26705 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:   35288057 heartbeat IPC: 2.26737 cumulative IPC: 2.26706 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  0 instructions:   81000002 cycles:   35729342 heartbeat IPC: 2.26611 cumulative IPC: 2.26704 (Simulation time: 0 hr 3 min 4 sec) 
Heartbeat CPU  0 instructions:   82000001 cycles:   36170304 heartbeat IPC: 2.26777 cumulative IPC: 2.26705 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  0 instructions:   83000003 cycles:   36611293 heartbeat IPC: 2.26763 cumulative IPC: 2.26706 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:   37052299 heartbeat IPC: 2.26754 cumulative IPC: 2.26707 (Simulation time: 0 hr 3 min 11 sec) 
Heartbeat CPU  0 instructions:   85000003 cycles:   37493487 heartbeat IPC: 2.26661 cumulative IPC: 2.26706 (Simulation time: 0 hr 3 min 13 sec) 
Heartbeat CPU  0 instructions:   86000003 cycles:   37934733 heartbeat IPC: 2.26631 cumulative IPC: 2.26705 (Simulation time: 0 hr 3 min 16 sec) 
Heartbeat CPU  0 instructions:   87000003 cycles:   38375855 heartbeat IPC: 2.26695 cumulative IPC: 2.26705 (Simulation time: 0 hr 3 min 18 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:   38816891 heartbeat IPC: 2.26738 cumulative IPC: 2.26705 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  0 instructions:   89000001 cycles:   39257961 heartbeat IPC: 2.26722 cumulative IPC: 2.26706 (Simulation time: 0 hr 3 min 22 sec) 
Heartbeat CPU  0 instructions:   90000000 cycles:   39699097 heartbeat IPC: 2.26687 cumulative IPC: 2.26705 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:   91000001 cycles:   40140066 heartbeat IPC: 2.26774 cumulative IPC: 2.26706 (Simulation time: 0 hr 3 min 27 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:   40581166 heartbeat IPC: 2.26706 cumulative IPC: 2.26706 (Simulation time: 0 hr 3 min 29 sec) 
Heartbeat CPU  0 instructions:   93000002 cycles:   41022340 heartbeat IPC: 2.26668 cumulative IPC: 2.26706 (Simulation time: 0 hr 3 min 32 sec) 
Heartbeat CPU  0 instructions:   94000003 cycles:   41463540 heartbeat IPC: 2.26655 cumulative IPC: 2.26705 (Simulation time: 0 hr 3 min 34 sec) 
Heartbeat CPU  0 instructions:   95000002 cycles:   41904635 heartbeat IPC: 2.26708 cumulative IPC: 2.26705 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:   42345616 heartbeat IPC: 2.26767 cumulative IPC: 2.26706 (Simulation time: 0 hr 3 min 38 sec) 
Heartbeat CPU  0 instructions:   97000001 cycles:   42786702 heartbeat IPC: 2.26713 cumulative IPC: 2.26706 (Simulation time: 0 hr 3 min 41 sec) 
Heartbeat CPU  0 instructions:   98000003 cycles:   43227738 heartbeat IPC: 2.26739 cumulative IPC: 2.26706 (Simulation time: 0 hr 3 min 43 sec) 
Heartbeat CPU  0 instructions:   99000002 cycles:   43668773 heartbeat IPC: 2.26739 cumulative IPC: 2.26707 (Simulation time: 0 hr 3 min 45 sec) 
Heartbeat CPU  0 instructions:  100000000 cycles:   44109927 heartbeat IPC: 2.26678 cumulative IPC: 2.26706 (Simulation time: 0 hr 3 min 48 sec) 

Warmup complete CPU  0 instructions:  100000004 cycles:   44109931 (Simulation time: 0 hr 3 min 48 sec) 

Heartbeat CPU  0 instructions:  101000001 cycles:   45091665 heartbeat IPC: 1.01860 cumulative IPC: 1.01860 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  0 instructions:  102000000 cycles:   46075313 heartbeat IPC: 1.01662 cumulative IPC: 1.01761 (Simulation time: 0 hr 3 min 54 sec) 
Heartbeat CPU  0 instructions:  103000003 cycles:   47065116 heartbeat IPC: 1.01031 cumulative IPC: 1.01516 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:   48040408 heartbeat IPC: 1.02533 cumulative IPC: 1.01769 (Simulation time: 0 hr 4 min 0 sec) 
Heartbeat CPU  0 instructions:  105000002 cycles:   49027543 heartbeat IPC: 1.01303 cumulative IPC: 1.01675 (Simulation time: 0 hr 4 min 3 sec) 
Heartbeat CPU  0 instructions:  106000000 cycles:   50003884 heartbeat IPC: 1.02423 cumulative IPC: 1.01799 (Simulation time: 0 hr 4 min 6 sec) 
Heartbeat CPU  0 instructions:  107000001 cycles:   50993433 heartbeat IPC: 1.01056 cumulative IPC: 1.01692 (Simulation time: 0 hr 4 min 9 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:   51974142 heartbeat IPC: 1.01967 cumulative IPC: 1.01727 (Simulation time: 0 hr 4 min 12 sec) 
Heartbeat CPU  0 instructions:  109000000 cycles:   52942545 heartbeat IPC: 1.03263 cumulative IPC: 1.01895 (Simulation time: 0 hr 4 min 15 sec) 
Heartbeat CPU  0 instructions:  110000001 cycles:   53938515 heartbeat IPC: 1.00405 cumulative IPC: 1.01744 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  0 instructions:  111000000 cycles:   54920238 heartbeat IPC: 1.01862 cumulative IPC: 1.01755 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:   55891550 heartbeat IPC: 1.02954 cumulative IPC: 1.01854 (Simulation time: 0 hr 4 min 25 sec) 
Heartbeat CPU  0 instructions:  113000003 cycles:   56868607 heartbeat IPC: 1.02348 cumulative IPC: 1.01891 (Simulation time: 0 hr 4 min 28 sec) 
Heartbeat CPU  0 instructions:  114000002 cycles:   57828925 heartbeat IPC: 1.04132 cumulative IPC: 1.02048 (Simulation time: 0 hr 4 min 31 sec) 
Heartbeat CPU  0 instructions:  115000000 cycles:   58791565 heartbeat IPC: 1.03881 cumulative IPC: 1.02168 (Simulation time: 0 hr 4 min 34 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:   59750959 heartbeat IPC: 1.04232 cumulative IPC: 1.02295 (Simulation time: 0 hr 4 min 37 sec) 
Heartbeat CPU  0 instructions:  117000002 cycles:   60739728 heartbeat IPC: 1.01136 cumulative IPC: 1.02226 (Simulation time: 0 hr 4 min 40 sec) 
Heartbeat CPU  0 instructions:  118000002 cycles:   61714046 heartbeat IPC: 1.02636 cumulative IPC: 1.02249 (Simulation time: 0 hr 4 min 43 sec) 
Heartbeat CPU  0 instructions:  119000003 cycles:   62710605 heartbeat IPC: 1.00345 cumulative IPC: 1.02147 (Simulation time: 0 hr 4 min 46 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:   63691267 heartbeat IPC: 1.01972 cumulative IPC: 1.02138 (Simulation time: 0 hr 4 min 50 sec) 
Heartbeat CPU  0 instructions:  121000002 cycles:   64674110 heartbeat IPC: 1.01746 cumulative IPC: 1.02119 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  0 instructions:  122000003 cycles:   65660618 heartbeat IPC: 1.01368 cumulative IPC: 1.02085 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  0 instructions:  123000002 cycles:   66642445 heartbeat IPC: 1.01851 cumulative IPC: 1.02075 (Simulation time: 0 hr 4 min 59 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:   67642687 heartbeat IPC: 0.99976 cumulative IPC: 1.01985 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  0 instructions:  125000001 cycles:   68638486 heartbeat IPC: 1.00422 cumulative IPC: 1.01922 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  0 instructions:  126000000 cycles:   69629689 heartbeat IPC: 1.00887 cumulative IPC: 1.01882 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  0 instructions:  127000000 cycles:   70612395 heartbeat IPC: 1.01760 cumulative IPC: 1.01877 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:   71604570 heartbeat IPC: 1.00789 cumulative IPC: 1.01838 (Simulation time: 0 hr 5 min 15 sec) 
Heartbeat CPU  0 instructions:  129000002 cycles:   72581799 heartbeat IPC: 1.02330 cumulative IPC: 1.01855 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  0 instructions:  130000000 cycles:   73581006 heartbeat IPC: 1.00079 cumulative IPC: 1.01795 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  0 instructions:  131000001 cycles:   74569696 heartbeat IPC: 1.01144 cumulative IPC: 1.01774 (Simulation time: 0 hr 5 min 24 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:   75551920 heartbeat IPC: 1.01810 cumulative IPC: 1.01775 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:  133000002 cycles:   76526962 heartbeat IPC: 1.02560 cumulative IPC: 1.01798 (Simulation time: 0 hr 5 min 30 sec) 
