*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 21 2024 21:50:18
*************************************************
parsing config file: /home/shichen/os/compile-time-prefetcher-classification/ChampSim/config/pythia.ini

trace_0 /home/shichen/os/compile-time-prefetcher-classification/ChampSim/traces/433.milc-337B.champsimtrace.xz
Heartbeat CPU  0 instructions:   43000003 cycles:   15515683 heartbeat IPC: 2.77151 cumulative IPC: 2.77139 (Simulation time: 0 hr 1 min 18 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   15876443 heartbeat IPC: 2.77192 cumulative IPC: 2.77140 (Simulation time: 0 hr 1 min 20 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   16237338 heartbeat IPC: 2.77089 cumulative IPC: 2.77139 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  0 instructions:   46000003 cycles:   16598205 heartbeat IPC: 2.77111 cumulative IPC: 2.77138 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  0 instructions:   47000003 cycles:   16958941 heartbeat IPC: 2.77211 cumulative IPC: 2.77140 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   17319746 heartbeat IPC: 2.77157 cumulative IPC: 2.77140 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  0 instructions:   49000001 cycles:   17680690 heartbeat IPC: 2.77052 cumulative IPC: 2.77139 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  0 instructions:   50000000 cycles:   18041492 heartbeat IPC: 2.77160 cumulative IPC: 2.77139 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  0 instructions:   51000000 cycles:   18596078 heartbeat IPC: 1.80315 cumulative IPC: 2.74251 (Simulation time: 0 hr 1 min 32 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   19152709 heartbeat IPC: 1.79652 cumulative IPC: 2.71502 (Simulation time: 0 hr 1 min 34 sec) 
Heartbeat CPU  0 instructions:   53000000 cycles:   19513861 heartbeat IPC: 2.76892 cumulative IPC: 2.71602 (Simulation time: 0 hr 1 min 36 sec) 
Heartbeat CPU  0 instructions:   54000002 cycles:   19875019 heartbeat IPC: 2.76888 cumulative IPC: 2.71698 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  0 instructions:   55000000 cycles:   20236132 heartbeat IPC: 2.76921 cumulative IPC: 2.71791 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   20597304 heartbeat IPC: 2.76876 cumulative IPC: 2.71880 (Simulation time: 0 hr 1 min 42 sec) 
Heartbeat CPU  0 instructions:   57000001 cycles:   20958438 heartbeat IPC: 2.76906 cumulative IPC: 2.71967 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  0 instructions:   58000002 cycles:   21319591 heartbeat IPC: 2.76891 cumulative IPC: 2.72050 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  0 instructions:   59000000 cycles:   21680724 heartbeat IPC: 2.76906 cumulative IPC: 2.72131 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   22041851 heartbeat IPC: 2.76911 cumulative IPC: 2.72209 (Simulation time: 0 hr 1 min 49 sec) 
Heartbeat CPU  0 instructions:   61000003 cycles:   22403030 heartbeat IPC: 2.76872 cumulative IPC: 2.72285 (Simulation time: 0 hr 1 min 51 sec) 
Heartbeat CPU  0 instructions:   62000003 cycles:   22764167 heartbeat IPC: 2.76903 cumulative IPC: 2.72358 (Simulation time: 0 hr 1 min 53 sec) 
Heartbeat CPU  0 instructions:   63000003 cycles:   23125306 heartbeat IPC: 2.76902 cumulative IPC: 2.72429 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   23486431 heartbeat IPC: 2.76912 cumulative IPC: 2.72498 (Simulation time: 0 hr 1 min 56 sec) 
Heartbeat CPU  0 instructions:   65000003 cycles:   23847610 heartbeat IPC: 2.76872 cumulative IPC: 2.72564 (Simulation time: 0 hr 1 min 58 sec) 
Heartbeat CPU  0 instructions:   66000001 cycles:   24208755 heartbeat IPC: 2.76897 cumulative IPC: 2.72629 (Simulation time: 0 hr 2 min 0 sec) 
Heartbeat CPU  0 instructions:   67000001 cycles:   24569908 heartbeat IPC: 2.76891 cumulative IPC: 2.72691 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   24931034 heartbeat IPC: 2.76911 cumulative IPC: 2.72752 (Simulation time: 0 hr 2 min 3 sec) 
Heartbeat CPU  0 instructions:   69000001 cycles:   25292170 heartbeat IPC: 2.76904 cumulative IPC: 2.72812 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  0 instructions:   70000002 cycles:   25653354 heartbeat IPC: 2.76867 cumulative IPC: 2.72869 (Simulation time: 0 hr 2 min 7 sec) 
Heartbeat CPU  0 instructions:   71000000 cycles:   26014470 heartbeat IPC: 2.76919 cumulative IPC: 2.72925 (Simulation time: 0 hr 2 min 9 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   26375640 heartbeat IPC: 2.76878 cumulative IPC: 2.72979 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  0 instructions:   73000002 cycles:   26736782 heartbeat IPC: 2.76900 cumulative IPC: 2.73032 (Simulation time: 0 hr 2 min 13 sec) 
Heartbeat CPU  0 instructions:   74000003 cycles:   27097919 heartbeat IPC: 2.76904 cumulative IPC: 2.73084 (Simulation time: 0 hr 2 min 14 sec) 
Heartbeat CPU  0 instructions:   75000000 cycles:   27459074 heartbeat IPC: 2.76889 cumulative IPC: 2.73134 (Simulation time: 0 hr 2 min 16 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   27820239 heartbeat IPC: 2.76882 cumulative IPC: 2.73182 (Simulation time: 0 hr 2 min 18 sec) 
Heartbeat CPU  0 instructions:   77000001 cycles:   28181390 heartbeat IPC: 2.76893 cumulative IPC: 2.73230 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  0 instructions:   78000000 cycles:   28542517 heartbeat IPC: 2.76911 cumulative IPC: 2.73277 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  0 instructions:   79000002 cycles:   28903667 heartbeat IPC: 2.76894 cumulative IPC: 2.73322 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:   29264788 heartbeat IPC: 2.76915 cumulative IPC: 2.73366 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  0 instructions:   81000001 cycles:   29625978 heartbeat IPC: 2.76863 cumulative IPC: 2.73409 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  0 instructions:   82000000 cycles:   29987082 heartbeat IPC: 2.76928 cumulative IPC: 2.73451 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:   83000002 cycles:   30348233 heartbeat IPC: 2.76893 cumulative IPC: 2.73492 (Simulation time: 0 hr 2 min 31 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:   30709361 heartbeat IPC: 2.76910 cumulative IPC: 2.73532 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  0 instructions:   85000000 cycles:   31070527 heartbeat IPC: 2.76881 cumulative IPC: 2.73571 (Simulation time: 0 hr 2 min 34 sec) 
Heartbeat CPU  0 instructions:   86000002 cycles:   31431658 heartbeat IPC: 2.76908 cumulative IPC: 2.73609 (Simulation time: 0 hr 2 min 36 sec) 
Heartbeat CPU  0 instructions:   87000002 cycles:   31792791 heartbeat IPC: 2.76906 cumulative IPC: 2.73647 (Simulation time: 0 hr 2 min 38 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:   32153934 heartbeat IPC: 2.76898 cumulative IPC: 2.73683 (Simulation time: 0 hr 2 min 40 sec) 
Heartbeat CPU  0 instructions:   89000000 cycles:   32515098 heartbeat IPC: 2.76883 cumulative IPC: 2.73719 (Simulation time: 0 hr 2 min 42 sec) 
Heartbeat CPU  0 instructions:   90000002 cycles:   32876250 heartbeat IPC: 2.76892 cumulative IPC: 2.73754 (Simulation time: 0 hr 2 min 43 sec) 
Heartbeat CPU  0 instructions:   91000000 cycles:   33237382 heartbeat IPC: 2.76907 cumulative IPC: 2.73788 (Simulation time: 0 hr 2 min 45 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:   33598555 heartbeat IPC: 2.76876 cumulative IPC: 2.73821 (Simulation time: 0 hr 2 min 47 sec) 
Heartbeat CPU  0 instructions:   93000001 cycles:   33959687 heartbeat IPC: 2.76907 cumulative IPC: 2.73854 (Simulation time: 0 hr 2 min 49 sec) 
Heartbeat CPU  0 instructions:   94000002 cycles:   34320843 heartbeat IPC: 2.76889 cumulative IPC: 2.73886 (Simulation time: 0 hr 2 min 51 sec) 
Heartbeat CPU  0 instructions:   95000000 cycles:   34681984 heartbeat IPC: 2.76900 cumulative IPC: 2.73917 (Simulation time: 0 hr 2 min 53 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:   35043116 heartbeat IPC: 2.76907 cumulative IPC: 2.73948 (Simulation time: 0 hr 2 min 54 sec) 
Heartbeat CPU  0 instructions:   97000003 cycles:   35404290 heartbeat IPC: 2.76876 cumulative IPC: 2.73978 (Simulation time: 0 hr 2 min 56 sec) 
Heartbeat CPU  0 instructions:   98000003 cycles:   35765428 heartbeat IPC: 2.76902 cumulative IPC: 2.74008 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  0 instructions:   99000003 cycles:   36126571 heartbeat IPC: 2.76899 cumulative IPC: 2.74037 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  0 instructions:  100000000 cycles:   36487699 heartbeat IPC: 2.76909 cumulative IPC: 2.74065 (Simulation time: 0 hr 3 min 2 sec) 

Warmup complete CPU  0 instructions:  100000003 cycles:   36487710 (Simulation time: 0 hr 3 min 2 sec) 

Heartbeat CPU  0 instructions:  101000003 cycles:   38055317 heartbeat IPC: 0.63791 cumulative IPC: 0.63792 (Simulation time: 0 hr 3 min 4 sec) 
Heartbeat CPU  0 instructions:  102000000 cycles:   39611682 heartbeat IPC: 0.64252 cumulative IPC: 0.64021 (Simulation time: 0 hr 3 min 7 sec) 
Heartbeat CPU  0 instructions:  103000001 cycles:   41177029 heartbeat IPC: 0.63884 cumulative IPC: 0.63975 (Simulation time: 0 hr 3 min 10 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:   42733288 heartbeat IPC: 0.64257 cumulative IPC: 0.64045 (Simulation time: 0 hr 3 min 12 sec) 
Heartbeat CPU  0 instructions:  105000002 cycles:   44297343 heartbeat IPC: 0.63936 cumulative IPC: 0.64023 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  0 instructions:  106000002 cycles:   45856791 heartbeat IPC: 0.64125 cumulative IPC: 0.64040 (Simulation time: 0 hr 3 min 17 sec) 
Heartbeat CPU  0 instructions:  107000003 cycles:   47417894 heartbeat IPC: 0.64057 cumulative IPC: 0.64043 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:   48981359 heartbeat IPC: 0.63960 cumulative IPC: 0.64033 (Simulation time: 0 hr 3 min 23 sec) 
Heartbeat CPU  0 instructions:  109000002 cycles:   50544631 heartbeat IPC: 0.63969 cumulative IPC: 0.64025 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:  110000000 cycles:   52083949 heartbeat IPC: 0.64964 cumulative IPC: 0.64118 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  0 instructions:  111000001 cycles:   53585036 heartbeat IPC: 0.66618 cumulative IPC: 0.64338 (Simulation time: 0 hr 3 min 31 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:   55091199 heartbeat IPC: 0.66394 cumulative IPC: 0.64504 (Simulation time: 0 hr 3 min 33 sec) 
Heartbeat CPU  0 instructions:  113000003 cycles:   56588124 heartbeat IPC: 0.66804 cumulative IPC: 0.64675 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  0 instructions:  114000000 cycles:   58097877 heartbeat IPC: 0.66236 cumulative IPC: 0.64784 (Simulation time: 0 hr 3 min 38 sec) 
Heartbeat CPU  0 instructions:  115000002 cycles:   59594777 heartbeat IPC: 0.66805 cumulative IPC: 0.64915 (Simulation time: 0 hr 3 min 41 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:   61097332 heartbeat IPC: 0.66553 cumulative IPC: 0.65015 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  0 instructions:  117000003 cycles:   62602977 heartbeat IPC: 0.66417 cumulative IPC: 0.65096 (Simulation time: 0 hr 3 min 46 sec) 
Heartbeat CPU  0 instructions:  118000003 cycles:   64112600 heartbeat IPC: 0.66242 cumulative IPC: 0.65159 (Simulation time: 0 hr 3 min 49 sec) 
Heartbeat CPU  0 instructions:  119000002 cycles:   65610571 heartbeat IPC: 0.66757 cumulative IPC: 0.65241 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:   67111388 heartbeat IPC: 0.66630 cumulative IPC: 0.65309 (Simulation time: 0 hr 3 min 54 sec) 
Heartbeat CPU  0 instructions:  121000001 cycles:   68620013 heartbeat IPC: 0.66286 cumulative IPC: 0.65355 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  0 instructions:  122000001 cycles:   70122854 heartbeat IPC: 0.66541 cumulative IPC: 0.65408 (Simulation time: 0 hr 3 min 59 sec) 
Heartbeat CPU  0 instructions:  123000002 cycles:   71629459 heartbeat IPC: 0.66374 cumulative IPC: 0.65449 (Simulation time: 0 hr 4 min 2 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:   73157931 heartbeat IPC: 0.65425 cumulative IPC: 0.65448 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  0 instructions:  125000000 cycles:   74858686 heartbeat IPC: 0.58797 cumulative IPC: 0.65153 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  0 instructions:  126000001 cycles:   76432903 heartbeat IPC: 0.63524 cumulative IPC: 0.65089 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  0 instructions:  127000001 cycles:   77734153 heartbeat IPC: 0.76849 cumulative IPC: 0.65460 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:   79000172 heartbeat IPC: 0.78988 cumulative IPC: 0.65863 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:  129000000 cycles:   80262429 heartbeat IPC: 0.79223 cumulative IPC: 0.66248 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  0 instructions:  130000002 cycles:   81539184 heartbeat IPC: 0.78324 cumulative IPC: 0.66590 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  0 instructions:  131000001 cycles:   82778772 heartbeat IPC: 0.80672 cumulative IPC: 0.66968 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:   84007713 heartbeat IPC: 0.81371 cumulative IPC: 0.67340 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  0 instructions:  133000001 cycles:   85223723 heartbeat IPC: 0.82236 cumulative IPC: 0.67712 (Simulation time: 0 hr 4 min 29 sec) 
